Freq.	V(vi)/I(C)
Step Information: Run=1  (Run: 1/100)
2.04173794466950e+005	-2.11572116446564e+005,2.37586252746352e+004
2.08929613085401e+005	-2.11572116463734e+005,2.32178130767755e+004
2.13796208950220e+005	-2.11572116481720e+005,2.26893112709925e+004
2.18776162394952e+005	-2.11572116500563e+005,2.21728396386510e+004
2.23872113856831e+005	-2.11572116520302e+005,2.16681243396766e+004
2.29086765276774e+005	-2.11572116540982e+005,2.11748977673581e+004
2.34422881531989e+005	-2.11572116562647e+005,2.06928984064625e+004
2.39883291901946e+005	-2.11572116585346e+005,2.02218706945749e+004
2.45470891568500e+005	-2.11572116609127e+005,1.97615648865933e+004
2.51188643150955e+005	-2.11572116634044e+005,1.93117369223150e+004
2.57039578276883e+005	-2.11572116660152e+005,1.88721482970320e+004
2.63026799189535e+005	-2.11572116687507e+005,1.84425659350696e+004
2.69153480392688e+005	-2.11572116716170e+005,1.80227620662104e+004
2.75422870333813e+005	-2.11572116746206e+005,1.76125141049260e+004
2.81838293126442e+005	-2.11572116777680e+005,1.72116045323586e+004
2.88403150312657e+005	-2.11572116810663e+005,1.68198207809924e+004
2.95120922666635e+005	-2.11572116845228e+005,1.64369551219458e+004
3.01995172040197e+005	-2.11572116881453e+005,1.60628045548321e+004
3.09029543251355e+005	-2.11572116919417e+005,1.56971707001254e+004
3.16227766016834e+005	-2.11572116959207e+005,1.53398596939765e+004
3.23593656929624e+005	-2.11572117000913e+005,1.49906820854281e+004
3.31131121482586e+005	-2.11572117044627e+005,1.46494527359627e+004
3.38844156139198e+005	-2.11572117090448e+005,1.43159907213392e+004
3.46736850452527e+005	-2.11572117138482e+005,1.39901192356662e+004
3.54813389233570e+005	-2.11572117188836e+005,1.36716654976611e+004
3.63078054770096e+005	-2.11572117241625e+005,1.33604606590329e+004
3.71535229097167e+005	-2.11572117296969e+005,1.30563397149629e+004
3.80189396320556e+005	-2.11572117354996e+005,1.27591414166159e+004
3.89045144994275e+005	-2.11572117415839e+005,1.24687081856419e+004
3.98107170553492e+005	-2.11572117479637e+005,1.21848860306332e+004
4.07380277804107e+005	-2.11572117546538e+005,1.19075244654683e+004
4.16869383470329e+005	-2.11572117616697e+005,1.16364764295329e+004
4.26579518801586e+005	-2.11572117690277e+005,1.13715982097402e+004
4.36515832240160e+005	-2.11572117767449e+005,1.11127493643351e+004
4.46683592150957e+005	-2.11572117848394e+005,1.08597926484351e+004
4.57088189614868e+005	-2.11572117933301e+005,1.06125939412546e+004
4.67735141287191e+005	-2.11572118022371e+005,1.03710221750054e+004
4.78630092322631e+005	-2.11572118115812e+005,1.01349492653935e+004
4.89778819368439e+005	-2.11572118213847e+005,9.90425004371797e+003
5.01187233627265e+005	-2.11572118316707e+005,9.67880219049833e+003
5.12861383991357e+005	-2.11572118424638e+005,9.45848617063166e+003
5.24807460249765e+005	-2.11572118537896e+005,9.24318517000519e+003
5.37031796370245e+005	-2.11572118656752e+005,9.03278503357130e+003
5.49540873857616e+005	-2.11572118781490e+005,8.82717420482200e+003
5.62341325190341e+005	-2.11572118912410e+005,8.62624366664000e+003
5.75439937337148e+005	-2.11572119049825e+005,8.42988688351090e+003
5.88843655355580e+005	-2.11572119194066e+005,8.23799974502534e+003
6.02559586074349e+005	-2.11572119345479e+005,8.05048051069879e+003
6.16595001861473e+005	-2.11572119504425e+005,7.86722975602426e+003
6.30957344480184e+005	-2.11572119671287e+005,7.68815031976504e+003
6.45654229034646e+005	-2.11572119846461e+005,7.51314725244878e+003
6.60693448007586e+005	-2.11572120030363e+005,7.34212776602831e+003
6.76082975391971e+005	-2.11572120223427e+005,7.17500118469386e+003
6.91830970918926e+005	-2.11572120426103e+005,7.01167889680845e+003
7.07945784384127e+005	-2.11572120638860e+005,6.85207430793835e+003
7.24435960074979e+005	-2.11572120862182e+005,6.69610279494701e+003
7.41310241300906e+005	-2.11572121096568e+005,6.54368166114872e+003
7.58577575029172e+005	-2.11572121342529e+005,6.39473009247780e+003
7.76247116628680e+005	-2.11572121600585e+005,6.24916911466166e+003
7.94328234724269e+005	-2.11572121871261e+005,6.10692155136831e+003
8.12830516164087e+005	-2.11572122155081e+005,5.96791198331599e+003
8.31763771102658e+005	-2.11572122452560e+005,5.83206670831693e+003
8.51138038202363e+005	-2.11572122764196e+005,5.69931370222897e+003
8.70963589956067e+005	-2.11572123090450e+005,5.56958258081776e+003
8.91250938133732e+005	-2.11572123431737e+005,5.44280456248778e+003
9.12010839355895e+005	-2.11572123788397e+005,5.31891243185571e+003
9.33254300796976e+005	-2.11572124160668e+005,5.19784050419318e+003
9.54992586021421e+005	-2.11572124548647e+005,5.07952459066126e+003
9.77237220955795e+005	-2.11572124952238e+005,4.96390196437871e+003
1.00000000000000e+006	-2.11572125371090e+005,4.85091132725430e+003
Step Information: Run=62  (Run: 62/100)
1.00000000000000e+001	-2.12752449477304e+005,4.85155821644437e+008
1.02329299228075e+001	-2.12752449477304e+005,4.74112326874342e+008
1.04712854805090e+001	-2.12752449477304e+005,4.63320212735575e+008
1.07151930523761e+001	-2.12752449477304e+005,4.52773757106368e+008
1.09647819614319e+001	-2.12752449477304e+005,4.42467368116349e+008
1.12201845430196e+001	-2.12752449477304e+005,4.32395581181652e+008
1.14815362149688e+001	-2.12752449477304e+005,4.22553056107531e+008
1.17489755493953e+001	-2.12752449477304e+005,4.12934574256908e+008
1.20226443461741e+001	-2.12752449477303e+005,4.03535035783391e+008
1.23026877081238e+001	-2.12752449477304e+005,3.94349456927265e+008
1.25892541179417e+001	-2.12752449477304e+005,3.85372967373034e+008
1.28824955169313e+001	-2.12752449477304e+005,3.76600807667118e+008
1.31825673855641e+001	-2.12752449477304e+005,3.68028326694328e+008
1.34896288259165e+001	-2.12752449477304e+005,3.59650979211782e+008
1.38038426460288e+001	-2.12752449477304e+005,3.51464323438958e+008
1.41253754462275e+001	-2.12752449477304e+005,3.43464018702602e+008
1.44543977074593e+001	-2.12752449477304e+005,3.35645823135245e+008
1.47910838816821e+001	-2.12752449477304e+005,3.28005591426113e+008
1.51356124843621e+001	-2.12752449477304e+005,3.20539272623221e+008
1.54881661891248e+001	-2.12752449477304e+005,3.13242907985514e+008
1.58489319246111e+001	-2.12752449477304e+005,3.06112628883880e+008
1.62181009735893e+001	-2.12752449477304e+005,2.99144654749961e+008
1.65958690743756e+001	-2.12752449477304e+005,2.92335291071637e+008
1.69824365246174e+001	-2.12752449477304e+005,2.85680927434155e+008
1.73780082874937e+001	-2.12752449477304e+005,2.79178035605832e+008
1.77827941003892e+001	-2.12752449477304e+005,2.72823167667345e+008
1.81970085860998e+001	-2.12752449477304e+005,2.66612954183598e+008
1.86208713666287e+001	-2.12752449477304e+005,2.60544102417198e+008
1.90546071796325e+001	-2.12752449477304e+005,2.54613394582609e+008
1.94984459975804e+001	-2.12752449477304e+005,2.48817686140034e+008
1.99526231496888e+001	-2.12752449477304e+005,2.43153904128142e+008
2.04173794466953e+001	-2.12752449477304e+005,2.37619045534741e+008
2.08929613085404e+001	-2.12752449477304e+005,2.32210175704543e+008
2.13796208950223e+001	-2.12752449477304e+005,2.26924426783168e+008
2.18776162394955e+001	-2.12752449477304e+005,2.21758996196573e+008
2.23872113856834e+001	-2.12752449477304e+005,2.16711145165089e+008
2.29086765276777e+001	-2.12752449477304e+005,2.11778197251283e+008
2.34422881531992e+001	-2.12752449477304e+005,2.06957536940875e+008
2.39883291901949e+001	-2.12752449477304e+005,2.02246608255961e+008
2.45470891568503e+001	-2.12752449477304e+005,1.97642913399794e+008
2.51188643150958e+001	-2.12752449477304e+005,1.93144011432424e+008
2.57039578276886e+001	-2.12752449477304e+005,1.88747516976480e+008
2.63026799189538e+001	-2.12752449477304e+005,1.84451098952405e+008
2.69153480392691e+001	-2.12752449477304e+005,1.80252479342493e+008
2.75422870333816e+001	-2.12752449477304e+005,1.76149431983053e+008
2.81838293126445e+001	-2.12752449477304e+005,1.72139781384063e+008
2.88403150312660e+001	-2.12752449477304e+005,1.68221401575703e+008
2.95120922666638e+001	-2.12752449477304e+005,1.64392214981131e+008
3.01995172040201e+001	-2.12752449477304e+005,1.60650191314931e+008
3.09029543251359e+001	-2.12752449477304e+005,1.56993346506622e+008
3.16227766016838e+001	-2.12752449477304e+005,1.53419741648684e+008
3.23593656929628e+001	-2.12752449477304e+005,1.49927481968519e+008
3.31131121482591e+001	-2.12752449477304e+005,1.46514715823818e+008
3.38844156139202e+001	-2.12752449477304e+005,1.43179633720798e+008
3.46736850452531e+001	-2.12752449477304e+005,1.39920467354783e+008
3.54813389233575e+001	-2.12752449477304e+005,1.36735488672627e+008
3.63078054770101e+001	-2.12752449477304e+005,1.33623008956473e+008
3.71535229097172e+001	-2.12752449477304e+005,1.30581377928377e+008
3.80189396320561e+001	-2.12752449477304e+005,1.27608982875307e+008
3.89045144994280e+001	-2.12752449477304e+005,1.24704247794063e+008
3.98107170553497e+001	-2.12752449477304e+005,1.21865632555655e+008
4.07380277804112e+001	-2.12752449477304e+005,1.19091632088710e+008
4.16869383470335e+001	-2.12752449477304e+005,1.16380775581463e+008
4.26579518801592e+001	-2.12752449477304e+005,1.13731625701911e+008
4.36515832240165e+001	-2.12752449477304e+005,1.11142777835722e+008
4.46683592150962e+001	-2.12752449477304e+005,1.08612859341490e+008
4.57088189614874e+001	-2.12752449477304e+005,1.06140528822942e+008
4.67735141287197e+001	-2.12752449477304e+005,1.03724475417712e+008
4.78630092322638e+001	-2.12752449477304e+005,1.01363418102304e+008
4.89778819368445e+001	-2.12752449477304e+005,9.90561050128777e+007
5.01187233627271e+001	-2.12752449477304e+005,9.68013127814916e+007
5.12861383991364e+001	-2.12752449477304e+005,9.45978458874591e+007
5.24807460249772e+001	-2.12752449477304e+005,9.24445360234666e+007
5.37031796370252e+001	-2.12752449477304e+005,9.03402414761219e+007
5.49540873857624e+001	-2.12752449477304e+005,8.82838465206022e+007
5.62341325190348e+001	-2.12752449477304e+005,8.62742608290827e+007
5.75439937337156e+001	-2.12752449477304e+005,8.43104188926296e+007
5.88843655355588e+001	-2.12752449477304e+005,8.23912794562536e+007
6.02559586074357e+001	-2.12752449477304e+005,8.05158249668229e+007
6.16595001861481e+001	-2.12752449477304e+005,7.86830610335426e+007
6.30957344480192e+001	-2.12752449477304e+005,7.68920159007156e+007
6.45654229034654e+001	-2.12752449477304e+005,7.51417399325054e+007
6.60693448007595e+001	-2.12752449477304e+005,7.34313051094258e+007
6.76082975391980e+001	-2.12752449477304e+005,7.17598045362936e+007
6.91830970918935e+001	-2.12752449477304e+005,7.01263519613798e+007
7.07945784384136e+001	-2.12752449477304e+005,6.85300813065079e+007
7.24435960074988e+001	-2.12752449477304e+005,6.69701462078476e+007
7.41310241300916e+001	-2.12752449477304e+005,6.54457195671613e+007
7.58577575029182e+001	-2.12752449477304e+005,6.39559931132661e+007
7.76247116628690e+001	-2.12752449477304e+005,6.25001769734772e+007
7.94328234724279e+001	-2.12752449477305e+005,6.10774992548073e+007
8.12830516164097e+001	-2.12752449477305e+005,5.96872056346985e+007
8.31763771102669e+001	-2.12752449477305e+005,5.83285589610708e+007
8.51138038202374e+001	-2.12752449477305e+005,5.70008388614741e+007
8.70963589956078e+001	-2.12752449477305e+005,5.57033413611370e+007
8.91250938133743e+001	-2.12752449477305e+005,5.44353785097104e+007
9.12010839355907e+001	-2.12752449477305e+005,5.31962780165071e+007
9.33254300796988e+001	-2.12752449477305e+005,5.19853828940442e+007
9.54992586021433e+001	-2.12752449477305e+005,5.08020511096995e+007
9.77237220955808e+001	-2.12752449477305e+005,4.96456552452979e+007
9.99999999999997e+001	-2.12752449477305e+005,4.85155821644452e+007
1.02329299228075e+002	-2.12752449477305e+005,4.74112326874358e+007
1.04712854805090e+002	-2.12752449477305e+005,4.63320212735591e+007
1.07151930523760e+002	-2.12752449477305e+005,4.52773757106385e+007
1.09647819614318e+002	-2.12752449477305e+005,4.42467368116366e+007
1.12201845430196e+002	-2.12752449477305e+005,4.32395581181669e+007
1.14815362149688e+002	-2.12752449477306e+005,4.22553056107548e+007
1.17489755493953e+002	-2.12752449477306e+005,4.12934574256926e+007
1.20226443461741e+002	-2.12752449477306e+005,4.03535035783410e+007
1.23026877081238e+002	-2.12752449477306e+005,3.94349456927284e+007
1.25892541179416e+002	-2.12752449477306e+005,3.85372967373053e+007
1.28824955169313e+002	-2.12752449477306e+005,3.76600807667137e+007
1.31825673855640e+002	-2.12752449477306e+005,3.68028326694348e+007
1.34896288259165e+002	-2.12752449477306e+005,3.59650979211802e+007
1.38038426460288e+002	-2.12752449477306e+005,3.51464323438979e+007
1.41253754462275e+002	-2.12752449477307e+005,3.43464018702623e+007
1.44543977074592e+002	-2.12752449477307e+005,3.35645823135266e+007
1.47910838816820e+002	-2.12752449477307e+005,3.28005591426134e+007
1.51356124843620e+002	-2.12752449477307e+005,3.20539272623243e+007
1.54881661891248e+002	-2.12752449477307e+005,3.13242907985536e+007
1.58489319246111e+002	-2.12752449477307e+005,3.06112628883903e+007
1.62181009735892e+002	-2.12752449477308e+005,2.99144654749984e+007
1.65958690743755e+002	-2.12752449477308e+005,2.92335291071661e+007
1.69824365246174e+002	-2.12752449477308e+005,2.85680927434179e+007
1.73780082874937e+002	-2.12752449477308e+005,2.79178035605857e+007
1.77827941003892e+002	-2.12752449477308e+005,2.72823167667371e+007
1.81970085860998e+002	-2.12752449477309e+005,2.66612954183624e+007
1.86208713666286e+002	-2.12752449477309e+005,2.60544102417225e+007
1.90546071796324e+002	-2.12752449477309e+005,2.54613394582636e+007
1.94984459975804e+002	-2.12752449477309e+005,2.48817686140062e+007
1.99526231496887e+002	-2.12752449477310e+005,2.43153904128171e+007
2.04173794466952e+002	-2.12752449477310e+005,2.37619045534770e+007
2.08929613085403e+002	-2.12752449477310e+005,2.32210175704573e+007
2.13796208950222e+002	-2.12752449477310e+005,2.26924426783198e+007
2.18776162394954e+002	-2.12752449477311e+005,2.21758996196605e+007
2.23872113856833e+002	-2.12752449477311e+005,2.16711145165121e+007
2.29086765276776e+002	-2.12752449477312e+005,2.11778197251316e+007
2.34422881531991e+002	-2.12752449477312e+005,2.06957536940909e+007
2.39883291901948e+002	-2.12752449477312e+005,2.02246608255995e+007
2.45470891568502e+002	-2.12752449477313e+005,1.97642913399829e+007
2.51188643150957e+002	-2.12752449477313e+005,1.93144011432460e+007
2.57039578276885e+002	-2.12752449477314e+005,1.88747516976516e+007
2.63026799189537e+002	-2.12752449477314e+005,1.84451098952442e+007
2.69153480392690e+002	-2.12752449477314e+005,1.80252479342532e+007
2.75422870333816e+002	-2.12752449477315e+005,1.76149431983092e+007
2.81838293126444e+002	-2.12752449477316e+005,1.72139781384103e+007
2.88403150312659e+002	-2.12752449477316e+005,1.68221401575744e+007
2.95120922666637e+002	-2.12752449477317e+005,1.64392214981173e+007
3.01995172040200e+002	-2.12752449477317e+005,1.60650191314974e+007
3.09029543251358e+002	-2.12752449477318e+005,1.56993346506666e+007
3.16227766016837e+002	-2.12752449477319e+005,1.53419741648729e+007
3.23593656929627e+002	-2.12752449477319e+005,1.49927481968565e+007
3.31131121482590e+002	-2.12752449477320e+005,1.46514715823865e+007
3.38844156139201e+002	-2.12752449477321e+005,1.43179633720846e+007
3.46736850452530e+002	-2.12752449477322e+005,1.39920467354833e+007
3.54813389233574e+002	-2.12752449477323e+005,1.36735488672677e+007
3.63078054770100e+002	-2.12752449477323e+005,1.33623008956524e+007
3.71535229097171e+002	-2.12752449477324e+005,1.30581377928429e+007
3.80189396320559e+002	-2.12752449477325e+005,1.27608982875361e+007
3.89045144994279e+002	-2.12752449477327e+005,1.24704247794118e+007
3.98107170553495e+002	-2.12752449477328e+005,1.21865632555711e+007
4.07380277804111e+002	-2.12752449477329e+005,1.19091632088768e+007
4.16869383470333e+002	-2.12752449477330e+005,1.16380775581522e+007
4.26579518801591e+002	-2.12752449477331e+005,1.13731625701971e+007
4.36515832240164e+002	-2.12752449477332e+005,1.11142777835784e+007
4.46683592150961e+002	-2.12752449477334e+005,1.08612859341553e+007
4.57088189614873e+002	-2.12752449477335e+005,1.06140528823007e+007
4.67735141287196e+002	-2.12752449477337e+005,1.03724475417778e+007
4.78630092322636e+002	-2.12752449477338e+005,1.01363418102372e+007
4.89778819368444e+002	-2.12752449477340e+005,9.90561050129468e+006
5.01187233627270e+002	-2.12752449477342e+005,9.68013127815623e+006
5.12861383991362e+002	-2.12752449477343e+005,9.45978458875314e+006
5.24807460249770e+002	-2.12752449477345e+005,9.24445360235406e+006
5.37031796370250e+002	-2.12752449477347e+005,9.03402414761976e+006
5.49540873857622e+002	-2.12752449477349e+005,8.82838465206797e+006
5.62341325190346e+002	-2.12752449477352e+005,8.62742608291620e+006
5.75439937337154e+002	-2.12752449477354e+005,8.43104188927107e+006
5.88843655355586e+002	-2.12752449477356e+005,8.23912794563366e+006
6.02559586074355e+002	-2.12752449477359e+005,8.05158249669078e+006
6.16595001861479e+002	-2.12752449477361e+005,7.86830610336294e+006
6.30957344480190e+002	-2.12752449477364e+005,7.68920159008045e+006
6.45654229034652e+002	-2.12752449477367e+005,7.51417399325963e+006
6.60693448007592e+002	-2.12752449477370e+005,7.34313051095189e+006
6.76082975391978e+002	-2.12752449477373e+005,7.17598045363888e+006
6.91830970918933e+002	-2.12752449477376e+005,7.01263519614772e+006
7.07945784384134e+002	-2.12752449477380e+005,6.85300813066075e+006
7.24435960074986e+002	-2.12752449477383e+005,6.69701462079495e+006
7.41310241300914e+002	-2.12752449477387e+005,6.54457195672657e+006
7.58577575029180e+002	-2.12752449477391e+005,6.39559931133729e+006
7.76247116628688e+002	-2.12752449477395e+005,6.25001769735864e+006
7.94328234724277e+002	-2.12752449477399e+005,6.10774992549190e+006
8.12830516164095e+002	-2.12752449477404e+005,5.96872056348129e+006
